头晕,1186
中医科,944
月经不调,897
乳腺,831
湿疹,822
内科,662
皮肤科,604
妇科,588
外科,585
失眠,534
便秘,526
腹泻,509
早泄,457
结节,457
中医,448
乏力,420
儿科,410
脱发,353
抑郁,353
神经内科,349
睡眠,290
消化,264
胀痛,233
男科,216
口腔溃疡,209
抑郁症,203
消化不良,186
呼吸,183
胸外科,181
障碍,181
不好,177
增生,167
疲劳,166
男性,166
疼痛,152
痛风,141
呕吐,138
头痛,125
骨科,123
乳房,123
怀孕,118
针灸科,116
胆结石,115
感冒,113
阳痿,111
慢性,110
女性,107
咳嗽,104
郁症,103
风湿,101
耳鸣,97
高血压,96
综合征,96
胃炎,95
腹痛,91
出汗,88
感染,88
月经,87
溃疡,86
勃起,85
口腔科,84
养生,84
焦虑,81
出血,80
免疫科,79
多囊,77
恶心,76
产后,76
皮炎,75
心理,75
前列腺炎,71
颈椎病,70
泌尿外科,69
小儿,68
多汗,67
子宫,65
乳腺癌,65
白发,64
肿瘤,63
腹胀,63
手淫,63
嗜睡,61
发烧,60
妇产科,60
囊肿,59
贫血,58
精神科,58
卵巢,58
备孕,57
肛裂,55
气短,54
异常,54
暂停,50
焦虑症,50
知识,49
脂溢性,48
尿频,46
掉头发,46
痘痘,45
眩晕,44
胸痛,44
痛经,44
内分泌科,44
眼科,44
心悸,42
失调,42
育儿,42
紊乱,41
消瘦,41
心血管,40
纤维瘤,40
多梦,39
瘙痒,39
婴儿期,39
肠炎,38
耳鼻咽,38
喉科,38
肛肠,38
痔疮,37
肿瘤科,37
检查,37
血症,37
急性,36
不足,36
便血,36
普适,36
息肉,34
鼻炎,34
糖尿病,32
口臭,32
经过,32
盗汗,31
口干,31
肺癌,31
闭经,31
乳腺炎,31
水泡,30
儿童,30
背痛,29
肌瘤,29
推拿,29
大便,29
呼吸困难,28
发热,28
阴道,28
烦躁,27
眼花,27
麻木,27
更年期,27
用药,27
指导,27
小叶,26
皮肤,26
下降,26
红疹,26
皮肤过敏,26
胆囊炎,25
痤疮,25
性皮炎,25
内分泌,25
宫颈,24
脑梗,24
手脚冰凉,24
手术,24
低血压,23
甲状腺,23
斑秃,23
乳头,23
过敏性,22
内膜,22
乙肝,22
心理健康,22
食欲不振,21
性功能,21
流产,21
舌苔,21
突出,21
疱疹,21
脑供,21
健康,21
就医,21
攻略,21
缺乏,21
减肥,20
阴道炎,20
遗精,20
胃痛,20
功能,20
肾虚,20
记忆力,20
腰痛,20
口苦,20
肿大,20
无力,20
不规则,20
打嗝,19
综合症,19
手麻,19
脂溢,19
减退,19
